,ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
3319,91505-2010,BURBANK    ,2436017009,2017,2530,2436-017-009,1457 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1945,2109,4,2,1,19871125,180415,1988,109824,1988,290239,7000,0,0,0,0,0,Y,290239,7000,283239, ,3,3183,TRACT NO 9841 LOT   38,1457, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17560931,-118.3540122,"(34.17560931, -118.35401221)"
3320,91505-2013,BURBANK    ,2436017010,2017,2530,2436-017-010,1462 N PASS AVE  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1945,1828,4,2,1,19980730,196941,1999,106974,1999,303915,0,0,0,0,0,0,Y,303915,0,303915, ,3,3183,TRACT NO 9841 LOT   58,1462, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17561491,-118.3544064,"(34.17561491, -118.35440642)"
3323,91505-2013,BURBANK    ,2436017013,2017,2530,2436-017-013,1452 N PASS AVE  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,852,2,1,1,20081219,271622,2009,67901,2009,339523,0,0,0,0,0,0,Y,339523,0,339523, ,3,3183,TRACT NO 9841 LOT   61,1452, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17518956,-118.3544162,"(34.17518956, -118.35441624)"
3326,91505-2013,BURBANK    ,2436017016,2017,2530,2436-017-016,1440 N PASS AVE  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1950,1500,3,3,1,20120130,367237,2012,143119,2012,510356,0,0,0,0,0,0,Y,510356,0,510356, ,3,3183,TRACT NO 9841 LOT   64,1440, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17477744,-118.35442450000001,"(34.17477744, -118.35442454)"
3327,91505-2013,BURBANK    ,2436017017,2017,2530,2436-017-017,1434 N PASS AVE  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1969,1625,3,2,1,20131204,38415,1975,104274,1975,142689,7000,0,0,0,0,0,Y,142689,7000,135689, ,3,3183,TRACT NO 9841 LOT   65,1434, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17464007,-118.3544273,"(34.17464007, -118.35442731)"
3331,91505-2010,BURBANK    ,2436018005,2017,2530,2436-018-005,1411 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1109,3,1,1,20051123,42009,1975,21520,1975,63529,7000,0,0,0,0,0,Y,63529,7000,56529, ,3,3183,TRACT NO 9841 LOT   27,1411, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17401642,-118.3540547,"(34.17401642, -118.35405470)"
3332,91505-2010,BURBANK    ,2436018006,2017,2530,2436-018-006,1415 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1948,1754,3,2,1,20051006,168307,1995,148625,1995,316932,7000,0,0,0,0,0,Y,316932,7000,309932, ,3,3183,TRACT NO 9841 LOT   28,1415, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17420418,-118.3540525,"(34.17420418, -118.35405246)"
3333,91505-2010,BURBANK    ,2436018007,2017,2530,2436-018-007,1421 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1948,1520,3,2,1,20080722,38415,1975,36786,1975,75201,7000,0,0,0,0,0,Y,75201,7000,68201, ,3,3183,TRACT NO 9841 LOT   29,1421, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17435968,-118.3540361,"(34.17435968, -118.35403610)"
3334,91505-2013,BURBANK    ,2436018008,2017,2530,2436-018-008,1426 N PASS AVE  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1941,1109,3,1,1,20121023,385465,2009,193285,2009,578750,7000,0,0,0,0,0,Y,578750,7000,571750, ,3,3183,TRACT NO 9841 LOT   67,1426, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17436532,-118.3544328,"(34.17436532, -118.35443284)"
3336,91505-2013,BURBANK    ,2436018010,2017,2530,2436-018-010,1420 N PASS AVE  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1058,2,1,1,20040310,67660,1978,29832,1978,97492,7000,0,0,0,0,0,Y,97492,7000,90492, ,3,3183,TRACT NO 9841 LOT   69,1420, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17407436,-118.35444779999999,"(34.17407436, -118.35444784)"
3337,91505-2013,BURBANK    ,2436018011,2017,2530,2436-018-011,1412 N PASS AVE  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1951,1872,4,3,1,20081103,541472,2009,124269,2009,665741,0,0,0,0,0,0,Y,665741,0,665741, ,3,3183,TRACT NO 9841 LOT   70,1412, ,N,PASS AVE, ,BURBANK CA,91505,20172400000000.0,34.17388467,-118.3544575,"(34.17388467, -118.35445750)"
3346,91505-2011,BURBANK    ,2436019011,2017,2530,2436-019-011,1520 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,1138,2,1,1,20151002,465108,2006,100083,2006,565191,7000,0,0,0,0,0,Y,565191,7000,558191, ,3,3183,TRACT NO 8O77 LOT  106,1520, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17656912,-118.3534429,"(34.17656912, -118.35344289)"
3347,91505-2011,BURBANK    ,2436019012,2017,2530,2436-019-012,1514 N MAPLE ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1941,910,2,1,1,20081007,269338,2002,67329,2002,336667,7000,0,0,0,0,0,Y,336667,7000,329667, ,3,3183,TRACT NO 8O77 LOT  107,1514, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17641308,-118.35337439999999,"(34.17641308, -118.35337436)"
3348,91505-2011,BURBANK    ,2436019013,2017,2530,2436-019-013,1510 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1110,2,1,1,20110412,39687,1975,21724,1975,61411,7000,0,0,0,0,0,Y,61411,7000,54411, ,3,3183,TRACT NO 8O77 LOT  108,1510, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17627569,-118.35337720000001,"(34.17627569, -118.35337716)"
3349,91505-2011,BURBANK    ,2436019014,2017,2530,2436-019-014,1506 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,910,2,1,1,20060525,157585,2000,104612,2000,262197,0,0,0,0,0,0,Y,262197,0,262197, ,3,3183,TRACT NO 8O77 LOT  109,1506, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.1761383,-118.35338,"(34.17613830, -118.35337995)"
3350,91505-2011,BURBANK    ,2436019015,2017,2530,2436-019-015,1502 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1949,1498,3,2,1,20160106,497760,2016,124440,2016,622200,0,0,0,0,0,0,Y,622200,0,622200, ,3,3183,TRACT NO 8O77 LOT  110,1502, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17600092,-118.35338270000001,"(34.17600092, -118.35338274)"
3352,91505-2009,BURBANK    ,2436019017,2017,2530,2436-019-017,1456 N MAPLE ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1958,1244,3,2,1,20090706,154850,1995,122699,1995,277549,7000,0,0,0,0,0,Y,277549,7000,270549, ,3,3183,TRACT NO 8O77 LOT  112,1456, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17572614,-118.35338829999999,"(34.17572614, -118.35338833)"
3353,91505-2009,BURBANK    ,2436019018,2017,2530,2436-019-018,1452 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1970,932,2,1,1,20030103,191266,1999,67218,1999,258484,0,0,0,0,0,0,Y,258484,0,258484, ,3,3183,TRACT NO 8O77 LOT  113,1452, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17558875,-118.35339109999998,"(34.17558875, -118.35339113)"
3354,91505-1856,BURBANK    ,2436019019,2017,2530,2436-019-019,1441 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1666,3,2,1,20150713,46881,1977,146797,1977,193678,7000,0,0,0,0,0,Y,193678,7000,186678, ,3,3183,TRACT NO 8O77 LOT  144,1441, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17551705,-118.3529462,"(34.17551705, -118.35294620)"
3355,91505-1856,BURBANK    ,2436019020,2017,2530,2436-019-020,1445 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,910,2,1,1,20110418,111892,1986,74593,1986,186485,0,0,0,0,0,0,Y,186485,0,186485, ,3,3183,TRACT NO 8O77 LOT  145,1445, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17565443,-118.35294340000002,"(34.17565443, -118.35294340)"
3356,91505-1856,BURBANK    ,2436019021,2017,2530,2436-019-021,1447 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,1210,2,1,1,20051011,64542,1977,57337,1977,121879,7000,0,0,0,0,0,Y,121879,7000,114879, ,3,3183,TRACT NO 8O77 LOT  146,1447, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17579181,-118.3529406,"(34.17579181, -118.35294060)"
3357,91505-1856,BURBANK    ,2436019022,2017,2530,2436-019-022,1451 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,1138,2,1,1,20140409,418272,2014,104567,2014,522839,7000,0,0,0,0,0,Y,522839,7000,515839, ,3,3183,TRACT NO 8O77 LOT  147,1451, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17595795,-118.3529577,"(34.17595795, -118.35295771)"
3358,91505-1858,BURBANK    ,2436019023,2017,2530,2436-019-023,1503 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1944,1549,3,1,1,19950512,231561,1995,57879,1995,289440,7000,0,0,0,0,0,Y,289440,7000,282440, ,3,3183,TRACT NO 8O77 LOT  148,1503, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17619565,-118.3529669,"(34.17619565, -118.35296685)"
3360,91505-2009,BURBANK    ,2436020001,2017,2530,2436-020-001,1448 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1975,2135,4,3,1,19990803,208173,2000,193192,2000,401365,0,0,0,0,0,0,Y,401365,0,401365, ,3,3183,TRACT NO 8O77 LOT  114,1448, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17545136,-118.3533939,"(34.17545136, -118.35339392)"
3361,91505-2009,BURBANK    ,2436020002,2017,2530,2436-020-002,1444 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,874,2,1,1,19970714,51142,1977,23934,1977,75076,7000,0,0,0,0,0,Y,75076,7000,68076, ,3,3183,TRACT NO 8O77 LOT  115,1444, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17531398,-118.35339669999999,"(34.17531398, -118.35339672)"
3362,91505-2009,BURBANK    ,2436020003,2017,2530,2436-020-003,1440 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1942,1373,3,2,1,20150717,72971,1979,53844,1979,126815,7000,0,0,0,0,0,Y,126815,7000,119815, ,3,3183,TRACT NO 8O77 LOT  116,1440, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17517659,-118.35339950000001,"(34.17517659, -118.35339951)"
3363,91505-2009,BURBANK    ,2436020004,2017,2530,2436-020-004,1438 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1957,1551,3,2,1,20081103,402221,2009,218030,2009,620251,0,0,0,0,0,0,Y,620251,0,620251, ,3,3183,TRACT NO 8O77 LOT  117,1438, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17503920000001,-118.3534023,"(34.17503920, -118.35340230)"
3364,91505-2009,BURBANK    ,2436020005,2017,2530,2436-020-005,1434 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,1677,3,2,1,20011011,261446,2002,161140,2002,422586,7000,0,0,0,0,0,Y,422586,7000,415586, ,3,3183,TRACT NO 8O77 LOT  118,1434, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17490181,-118.3534051,"(34.17490181, -118.35340510)"
3365,91505-2009,BURBANK    ,2436020006,2017,2530,2436-020-006,1430 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1452,3,2,1,20150126,402703,2011,100674,2011,503377,0,0,0,0,0,0,Y,503377,0,503377, ,3,3183,TRACT NO 8O77 LOT  119,1430, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17476443,-118.35340790000001,"(34.17476443, -118.35340789)"
3366,91505-2009,BURBANK    ,2436020007,2017,2530,2436-020-007,1426 N MAPLE ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1967,2408,3,3,1,20101216,113636,1980,157903,1980,271539,0,0,0,0,0,0,Y,271539,0,271539, ,3,3183,TRACT NO 8O77 LOT  120,1426, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17462704,-118.35341070000001,"(34.17462704, -118.35341069)"
3367,91505-2009,BURBANK    ,2436020008,2017,2530,2436-020-008,1422 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1969,1612,3,2,1,20120327,213869,2000,163396,2000,377265,7000,0,0,0,0,0,Y,377265,7000,370265, ,3,3183,TRACT NO 8O77 LOT  121,1422, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17448965,-118.3534135,"(34.17448965, -118.35341348)"
3368,91505-2009,BURBANK    ,2436020009,2017,2530,2436-020-009,1418 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1942,1162,3,2,1,20060223,503000,2006,126000,2006,629000,0,0,0,0,0,0,Y,629000,0,629000, ,3,3183,TRACT NO 8O77 LOT  122,1418, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17435226,-118.35341629999999,"(34.17435226, -118.35341628)"
3369,91505-2009,BURBANK    ,2436020010,2017,2530,2436-020-010,1410 N MAPLE ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1945,1214,2,1,1,19961010,38846,1975,25534,1975,64380,7000,0,0,0,0,0,Y,64380,7000,57380, ,3,3183,TRACT NO 8O77 LOT  123,1410, ,N,MAPLE ST, ,BURBANK CA,91505,20172400000000.0,34.17419923,-118.35345659999999,"(34.17419923, -118.35345664)"
3371,91505-1856,BURBANK    ,2436020021,2017,2530,2436-020-021,1409 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1970,2262,3,3,1,20150724,225496,2002,236775,2002,462271,0,0,0,0,0,0,Y,462271,0,462271, ,3,3183,TRACT NO 8O77 LOT  136,1409, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17437795,-118.3529973,"(34.17437795, -118.35299732)"
3372,91505-1856,BURBANK    ,2436020022,2017,2530,2436-020-022,1413 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1955,1410,3,2,1,20100331,371033,2010,92755,2010,463788,0,0,0,0,0,0,Y,463788,0,463788, ,3,3183,TRACT NO 8O77 LOT  137,1413, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17455534,-118.3529658,"(34.17455534, -118.35296576)"
3375,91505-1856,BURBANK    ,2436020025,2017,2530,2436-020-025,1425 N KENWOOD ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1942,1195,2,1,1,19971103,88864,1986,170192,1986,259056,7000,0,0,0,0,0,Y,259056,7000,252056, ,3,3183,TRACT NO 8O77 LOT  140,1425, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.1749675,-118.35295740000001,"(34.17496750, -118.35295738)"
3376,91505-1856,BURBANK    ,2436020026,2017,2530,2436-020-026,1429 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1290,2,2,1,19850425,80493,1985,120750,1985,201243,7000,0,0,0,0,0,Y,201243,7000,194243, ,3,3183,TRACT NO 8O77 LOT  141,1429, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17510489,-118.35295459999999,"(34.17510489, -118.35295458)"
3377,91505-1856,BURBANK    ,2436020027,2017,2530,2436-020-027,1431 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,1240,3,2,1,20080429,39687,1975,35326,1975,75013,7000,0,0,0,0,0,Y,75013,7000,68013, ,3,3183,TRACT NO 8O77 LOT  142,1431, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17524228,-118.35295179999999,"(34.17524228, -118.35295179)"
3378,91505-1856,BURBANK    ,2436020028,2017,2530,2436-020-028,1435 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1951,1750,3,2,1,20150817,42013,1976,105211,1976,147224,7000,0,0,0,0,0,Y,147224,7000,140224, ,3,3183,TRACT NO 8O77 LOT  143,1435, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17537966,-118.352949,"(34.17537966, -118.35294899)"
3381,91505-1848,BURBANK    ,2436021001,2017,2530,2436-021-001,1533 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1952,1109,3,1,1,20031013,41379,1975,70875,1975,112254,7000,0,0,0,0,0,Y,112254,7000,105254, ,3,3183,TRACT # 8077 N 55 FT OF E 20 FT OF LOT 91 AND ALL OF LOT   74,1533, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.17733167,-118.3518534,"(34.17733167, -118.35185338)"
3384,91505-1848,BURBANK    ,2436021005,2017,2530,2436-021-005,1511 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1631,4,2,1,20160301,417274,2011,178830,2011,596104,7000,0,0,0,0,0,Y,596104,7000,589104, ,3,3183,TRACT NO 8O77 LOT   78,1511, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.17675285,-118.3517602,"(34.17675285, -118.35176019)"
3400,91505-1855,BURBANK    ,2436022001,2017,2530,2436-022-001,1444 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1965,1429,3,2,1,20160307,463638,2011,126899,2011,590537,7000,0,0,0,0,0,Y,590537,7000,583537, ,3,3183,TRACT NO 8O77 LOT  161,1444, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17570399,-118.35233290000001,"(34.17570399, -118.35233289)"
3405,91505-1855,BURBANK    ,2436022006,2017,2530,2436-022-006,1420 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,1358,3,2,1,20071210,276612,1990,102234,1990,378846,7000,0,0,0,0,0,Y,378846,7000,371846, ,3,3183,TRACT NO 8O77 LOT  166,1420, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17489254,-118.35231270000001,"(34.17489254, -118.35231274)"
3406,91505-1855,BURBANK    ,2436022007,2017,2530,2436-022-007,1414 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,2069,3,2,1,19981202,162469,1999,182687,1999,345156,7000,0,0,0,0,0,Y,345156,7000,338156, ,3,3183,TRACT NO 8O77 LOT  167,1414, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17474455,-118.3523253,"(34.17474455, -118.35232533)"
3407,91505-1855,BURBANK    ,2436022008,2017,2530,2436-022-008,1410 N KENWOOD ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1942,1653,4,2,1,20030610,271351,2001,72699,2001,344050,7000,0,0,0,0,0,Y,344050,7000,337050, ,3,3183,TRACT NO 8O77 LOT  168,1410, ,N,KENWOOD ST, ,BURBANK CA,91505,20172400000000.0,34.17457599,-118.3523443,"(34.17457599, -118.35234426)"
3414,91505-1846,BURBANK    ,2436022019,2017,2530,2436-022-019,1421 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1976,3125,4,3,1,20070410,289622,2000,215648,2000,505270,7000,0,0,0,0,0,Y,505270,7000,498270, ,3,3183,TRACT NO 8O77 LOT  182,1421, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.17507153,-118.3518861,"(34.17507153, -118.35188614)"
3421,91505-1847,BURBANK    ,2436023004,2017,2530,2436-023-004,1526 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,910,2,1,1,20061027,523000,2007,39000,2007,562000,7000,0,0,0,0,0,Y,562000,7000,555000, ,3,3183,TRACT # 8077 N 60 FT OF LOT 47 AND N 60 FT MEASURED ON E LINE OF LOT   48,1526, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.17731567,-118.3512145,"(34.17731567, -118.35121447)"
3422,91505-1847,BURBANK    ,2436023005,2017,2530,2436-023-005,1520 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1995,2700,5,3,1,20001229,252781,2001,331278,2001,584059,7000,0,0,0,0,0,Y,584059,7000,577059, ,3,3183,TRACT # 8077 LOT COM AT SW COR OF LOT 48 TH N 0¢07'05'' W 60.16 FT TH N 89¢54' 55'' E TO E LINE OF LOT 47 TH S THEREON 60.09 FT TH W 110 FT TO BEG PART OF LOTS 47 AND LOT   48,1520, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.177151200000004,-118.351219,"(34.17715120, -118.35121897)"
3429,91505-1836,BURBANK    ,2436023012,2017,2530,2436-023-012,1435 N PEPPER ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1950,2383,3,3,1,20160831,40955,1975,61927,1975,102882,0,0,0,0,0,0,Y,102882,0,102882, ,3,3183,TRACT NO 8O77 LOT   55,1435, ,N,PEPPER ST, ,BURBANK CA,91505,20172400000000.0,34.1761581,-118.3507409,"(34.17615810, -118.35074090)"
3434,91505-1847,BURBANK    ,2436023017,2017,2530,2436-023-017,1514 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,874,2,1,1,20141031,391025,2015,97755,2015,488780,0,0,0,0,0,0,Y,488780,0,488780, ,3,3183,TRACT NO 8O77 LOT   72,1514, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.17686198,-118.3511832,"(34.17686198, -118.35118323)"
3435,91505-1847,BURBANK    ,2436023018,2017,2530,2436-023-018,1518 N SCREENLAND DR  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1970,1818,4,3,1,20160329,139860,1991,236426,1991,376286,7000,0,0,0,0,0,Y,376286,7000,369286, ,3,3183,TRACT NO 8O77 LOT   73,1518, ,N,SCREENLAND DR, ,BURBANK CA,91505,20172400000000.0,34.17699936,-118.35118059999999,"(34.17699936, -118.35118056)"
3491,91505-1506,BURBANK    ,2437001007,2017,2530,2437-001-007,1841 N AVON ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1944,1774,4,2,1,20070702,542868,2005,135714,2005,678582,0,0,0,0,0,0,Y,678582,0,678582, ,3,3183,TRACT NO 9497 LOT  175,1841, ,N,AVON ST, ,BURBANK CA,91505,20172400000000.0,34.18418285,-118.34833970000001,"(34.18418285, -118.34833966)"
3500,91505-1506,BURBANK    ,2437001016,2017,2530,2437-001-016,1801 N AVON ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1961,1878,3,2,1,19910617,35462,1975,101028,1975,136490,7000,0,0,0,0,0,Y,136490,7000,129490, ,3,3183,TRACT NO 9497 LOT  184,1801, ,N,AVON ST, ,BURBANK CA,91505,20172400000000.0,34.18294241,-118.34836399999999,"(34.18294241, -118.34836404)"
3501,91505-1504,BURBANK    ,2437001017,2017,2530,2437-001-017,1749 N AVON ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1942,1285,3,2,1,20130129,35462,1975,44771,1975,80233,0,0,0,0,0,0,Y,80233,0,80233, ,3,3183,TRACT NO 9497 LOT  185,1749, ,N,AVON ST, ,BURBANK CA,91505,20172400000000.0,34.18280368,-118.34836670000001,"(34.18280368, -118.34836666)"
3513,91505-1504,BURBANK    ,2437002001,2017,2530,2437-002-001,1745 N AVON ST  BURBANK CA  91505,SFR,101,Residential,Single Family Residence, ,Pool,1,1941,1941,894,2,1,1,20130820,463479,2014,124846,2014,588325,0,0,0,0,0,0,Y,588325,0,588325, ,3,3183,TRACT NO 9497 LOT  186,1745, ,N,AVON ST, ,BURBANK CA,91505,20172400000000.0,34.18266797,-118.34836920000001,"(34.18266797, -118.34836923)"
3514,91505-1504,BURBANK    ,2437002002,2017,2530,2437-002-002,1741 N AVON ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1941,894,2,1,1,20051202,452000,2006,112000,2006,564000,0,0,0,0,0,0,Y,564000,0,564000, ,3,3183,TRACT NO 9497 LOT  187,1741, ,N,AVON ST, ,BURBANK CA,91505,20172400000000.0,34.182526200000005,-118.34837250000001,"(34.18252620, -118.34837253)"
3519,91505-1504,BURBANK    ,2437002007,2017,2530,2437-002-007,1721 N AVON ST  BURBANK CA  91505,SFR,100,Residential,Single Family Residence, , ,1,1941,1943,1182,3,1,1,20020513,35462,1975,24480,1975,59942,7000,0,0,0,0,0,Y,59942,7000,52942, ,3,3183,TRACT NO 9497 LOT  192,1721, ,N,AVON ST, ,BURBANK CA,91505,20172400000000.0,34.18183105,-118.3483834,"(34.18183105, -118.34838338)"
3531,91505-1542,BURBANK    ,2437003003,2017,2530,2437-003-003,3320 W VICTORY BLVD  BURBANK CA  91505,C/I,1200,Commercial,Store Combination,Store and Office Combination,One Story,1,1941,1941,1560,0,0,0,20070111,525254,2007,225107,2007,750361,0,0,0,0,0,0,Y,750361,0,750361, ,24,24632,TRACT NO 9497 LOTS 12 AND LOT   13,3320, ,W,VICTORY BLVD, ,BURBANK CA,91505,20172400000000.0,34.18443753,-118.34764150000001,"(34.18443753, -118.34764148)"
